
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012122                       # Number of seconds simulated (Second)
simTicks                                  12122420583                       # Number of ticks simulated (Tick)
finalTick                                7127848510965                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3332.94                       # Real time elapsed on the host (Second)
hostTickRate                                  3637157                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   70163708                       # Number of bytes of host memory used (Byte)
simInsts                                    345480582                       # Number of instructions simulated (Count)
simOps                                      360633311                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   103656                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     108203                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 7127848510965                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     19380918                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         19380918                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     19380929                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        19380929                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data      1324935                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total        1324935                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data      1324939                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total       1324939                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data   7549200477                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total   7549200477                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::switch_cpus0.data   7549200477                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total   7549200477                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::switch_cpus0.data     20705853                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     20705853                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::switch_cpus0.data     20705868                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     20705868                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::switch_cpus0.data     0.063988                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.063988                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::switch_cpus0.data     0.063989                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.063989                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::switch_cpus0.data  5697.789308                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.demandAvgMissLatency::total  5697.789308                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::switch_cpus0.data  5697.772106                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::total  5697.772106                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.blockedCycles::no_mshrs          296                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs           49                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs      6.040816                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.unusedPrefetches            424249                       # number of HardPF blocks evicted w/o reference (Count)
system.cpu0.dcache.writebacks::writebacks         1380                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total             1380                       # number of writebacks (Count)
system.cpu0.dcache.demandMshrHits::switch_cpus0.data      1167473                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits::total      1167473                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::switch_cpus0.data      1167473                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::total      1167473                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses::switch_cpus0.data       157462                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses::total       157462                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.dcache.prefetcher.prefetchers0       985623                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.dcache.prefetcher.prefetchers1       297038                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::switch_cpus0.data       157466                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::total      1440127                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrUncacheable::switch_cpus0.data            9                       # number of overall MSHR uncacheable misses (Count)
system.cpu0.dcache.overallMshrUncacheable::total            9                       # number of overall MSHR uncacheable misses (Count)
system.cpu0.dcache.demandMshrMissLatency::switch_cpus0.data   1049483526                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissLatency::total   1049483526                       # number of demand (read+write) MSHR miss ticks (Tick)
