
---------- Begin Simulation Statistics ----------
simSeconds                                   0.020303                       # Number of seconds simulated (Second)
simTicks                                  20303421411                       # Number of ticks simulated (Tick)
finalTick                                7267690184118                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4364.06                       # Real time elapsed on the host (Second)
hostTickRate                                  4652421                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   71673888                       # Number of bytes of host memory used (Byte)
simInsts                                    271580491                       # Number of instructions simulated (Count)
simOps                                      284117499                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    62231                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      65104                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 7267690184118                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     33331100                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         33331100                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     33331234                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        33331234                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data       177419                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total         177419                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data       177426                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total        177426                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data   1523101507                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total   1523101507                       # number of demand (read+write) miss ticks (Tick)
