
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012549                       # Number of seconds simulated (Second)
simTicks                                  12548652480                       # Number of ticks simulated (Tick)
finalTick                                7123496604315                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3425.27                       # Real time elapsed on the host (Second)
hostTickRate                                  3663552                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   71684100                       # Number of bytes of host memory used (Byte)
simInsts                                    244719061                       # Number of instructions simulated (Count)
simOps                                      262374484                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    71445                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      76600                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 7123496604315                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     31324218                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         31324218                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     31324234                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        31324234                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data      1585931                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total        1585931                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data      1585945                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total       1585945                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data  10263315934                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total  10263315934                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::switch_cpus0.data  10263315934                       # number of overall miss ticks (Tick)
