
---------- Begin Simulation Statistics ----------
simSeconds                                   0.021747                       # Number of seconds simulated (Second)
simTicks                                  21746971701                       # Number of ticks simulated (Tick)
finalTick                                8463459021654                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   6022.59                       # Real time elapsed on the host (Second)
hostTickRate                                  3610898                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   67914920                       # Number of bytes of host memory used (Byte)
simInsts                                    376552572                       # Number of instructions simulated (Count)
simOps                                      422850361                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    62523                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      70211                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 8463459021654                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     56226603                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         56226603                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     56231947                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        56231947                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data       341179                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total         341179                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data       341180                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total        341180                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data   1647724260                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total   1647724260                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::switch_cpus0.data   1647724260                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total   1647724260                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::switch_cpus0.data     56567782                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     56567782                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::switch_cpus0.data     56573127                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     56573127                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::switch_cpus0.data     0.006031                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.006031                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::switch_cpus0.data     0.006031                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.006031                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::switch_cpus0.data  4829.500819                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.demandAvgMissLatency::total  4829.500819                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::switch_cpus0.data  4829.486664                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::total  4829.486664                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
